id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
74653319,,16000.0,16000.0,16000.0, 60 months,7.89,323.59,A,A5,Officer,1 year,RENT,72000.0,Verified,Mar-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74653319,,home_improvement,Home improvement,103xx,NY,1.22,0.0,Jun-1997,740.0,744.0,0.0,44.0,,14.0,0.0,2199.0,3.2,30.0,w,0.0,0.0,2581.71,2581.71,1787.86,793.85,0.0,0.0,0.0,Nov-2016,323.59,,Mar-2019,554.0,550.0,0.0,,1.0,Individual,,,,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,70.0,0.0,,1.0,4.0,1050.0,3.0,68100.0,1.0,0.0,1.0,4.0,200.0,59501.0,3.6,0.0,0.0,70.0,225.0,12.0,12.0,0.0,12.0,,8.0,44.0,0.0,4.0,4.0,8.0,11.0,1.0,14.0,29.0,4.0,14.0,0.0,0.0,0.0,1.0,96.6,0.0,0.0,0.0,68100.0,2199.0,61700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
92657538,,27750.0,27750.0,27750.0, 60 months,18.99,719.7,D,D3,GUARD,1 year,MORTGAGE,60000.0,Source Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=92657538,,debt_consolidation,Debt consolidation,117xx,NY,7.0,0.0,Dec-1977,660.0,664.0,1.0,,29.0,7.0,1.0,4122.0,47.9,31.0,w,17513.33,17513.33,20522.32,20522.32,10236.67,10285.65,0.0,0.0,0.0,Mar-2019,719.7,Apr-2019,Mar-2019,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,14025.0,2.0,2.0,0.0,1.0,13.0,9903.0,73.0,2.0,2.0,3919.0,64.0,8600.0,0.0,3.0,1.0,3.0,2338.0,81.0,98.0,0.0,0.0,83.0,467.0,1.0,1.0,3.0,25.0,,3.0,,0.0,1.0,2.0,1.0,12.0,3.0,5.0,25.0,2.0,5.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,22100.0,14025.0,4000.0,13500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
145341186,,12000.0,12000.0,12000.0, 60 months,10.72,259.24,B,B2,Teacher,10+ years,MORTGAGE,100000.0,Not Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145341186,,credit_card,Credit card refinancing,017xx,MA,19.98,0.0,Dec-1993,720.0,724.0,1.0,28.0,,23.0,0.0,28119.0,28.4,46.0,w,11539.79,11539.79,767.0,767.0,460.21,306.79,0.0,0.0,0.0,Mar-2019,259.24,Apr-2019,Mar-2019,729.0,725.0,0.0,28.0,1.0,Individual,,,,0.0,0.0,181337.0,5.0,3.0,2.0,3.0,4.0,36311.0,87.0,4.0,5.0,3101.0,46.0,99000.0,2.0,15.0,3.0,9.0,8243.0,51835.0,20.7,0.0,0.0,141.0,300.0,4.0,4.0,5.0,4.0,34.0,3.0,28.0,0.0,10.0,14.0,13.0,20.0,9.0,19.0,32.0,14.0,22.0,0.0,0.0,0.0,6.0,88.6,8.3,0.0,0.0,260587.0,64430.0,65400.0,41587.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9808188,,10000.0,10000.0,10000.0, 36 months,14.47,344.07,C,C2,Strategy & Planning Analyst,1 year,RENT,75000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9808188,,credit_card,Credit-Card refi and consolidation,024xx,MA,8.22,0.0,Jan-2006,660.0,664.0,0.0,,,9.0,0.0,17707.0,86.8,11.0,w,0.0,0.0,11955.03,11955.03,10000.0,1955.03,0.0,0.0,0.0,Oct-2015,4751.82,,Jun-2018,534.0,530.0,0.0,,1.0,Individual,,,,0.0,0.0,17707.0,,,,,,,,,,,,20400.0,,,,4.0,1967.0,1832.0,86.6,0.0,0.0,95.0,71.0,11.0,11.0,0.0,11.0,,23.0,,0.0,5.0,9.0,5.0,6.0,1.0,9.0,10.0,9.0,9.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,20400.0,17707.0,13700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
135368340,,1200.0,1200.0,1200.0, 36 months,11.05,39.32,B,B4,Driver,< 1 year,RENT,28000.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=135368340,,major_purchase,Major purchase,981xx,WA,26.76,0.0,Sep-2011,755.0,759.0,0.0,,,14.0,0.0,1500.0,11.3,16.0,w,935.99,935.99,353.14,353.14,264.01,89.13,0.0,0.0,0.0,Mar-2019,39.32,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Joint App,38000.0,20.51,Not Verified,0.0,0.0,25206.0,0.0,8.0,2.0,2.0,11.0,23628.0,80.0,0.0,2.0,1135.0,57.0,13300.0,2.0,0.0,2.0,4.0,1800.0,11800.0,11.3,0.0,0.0,62.0,81.0,21.0,11.0,0.0,22.0,,11.0,,0.0,3.0,3.0,4.0,6.0,8.0,4.0,6.0,3.0,14.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,44447.0,25206.0,13300.0,29660.0,10091.0,680.0,684.0,May-2012,0.0,0.0,2.0,87.3,1.0,1.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10160816,,15000.0,15000.0,15000.0, 36 months,13.53,509.25,B,B5,EO 3,2 years,MORTGAGE,80000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10160816,,other,Other,785xx,TX,32.78,0.0,Feb-1998,690.0,694.0,0.0,,,11.0,0.0,21115.0,64.6,21.0,w,0.0,0.0,18331.7321005704,18331.73,15000.0,3331.73,0.0,0.0,0.0,Dec-2016,1017.23,,Nov-2017,704.0,700.0,0.0,,1.0,Individual,,,,0.0,250.0,109013.0,,,,,,,,,,,,32700.0,,,,5.0,9910.0,1691.0,88.3,0.0,0.0,190.0,191.0,18.0,16.0,0.0,19.0,,16.0,,0.0,2.0,5.0,3.0,5.0,11.0,7.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,135936.0,109013.0,14400.0,103236.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70221444,,5000.0,5000.0,5000.0, 36 months,5.32,150.58,A,A1,Staff Accountant,9 years,MORTGAGE,49000.0,Not Verified,Jan-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70221444,,debt_consolidation,Debt consolidation,913xx,CA,13.76,0.0,Dec-2004,805.0,809.0,0.0,,,11.0,0.0,4833.0,10.9,16.0,w,0.0,0.0,5314.7963333736,5314.8,5000.0,314.8,0.0,0.0,0.0,Sep-2017,1955.26,,Mar-2019,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,276823.0,0.0,1.0,0.0,1.0,24.0,14021.0,63.0,1.0,1.0,3828.0,28.0,44400.0,0.0,0.0,0.0,2.0,27682.0,19961.0,17.5,0.0,0.0,24.0,133.0,9.0,9.0,2.0,113.0,,,,0.0,2.0,4.0,3.0,4.0,1.0,9.0,13.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,342689.0,18854.0,24200.0,22289.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
129221240,,5625.0,5625.0,5625.0, 36 months,7.96,176.17,A,A5,,,OWN,15000.0,Verified,Feb-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129221240,,debt_consolidation,Debt consolidation,853xx,AZ,36.88,1.0,Jul-1996,710.0,714.0,0.0,11.0,,10.0,0.0,10411.0,30.5,18.0,w,3746.23,3746.23,2288.68,2288.68,1878.77,409.91,0.0,0.0,0.0,Mar-2019,176.17,Apr-2019,Mar-2019,734.0,730.0,0.0,11.0,1.0,Joint App,56000.0,23.06,Verified,0.0,0.0,56935.0,0.0,0.0,0.0,0.0,114.0,0.0,,2.0,5.0,4433.0,31.0,34100.0,0.0,0.0,1.0,5.0,5694.0,16989.0,38.0,0.0,0.0,114.0,259.0,7.0,7.0,1.0,20.0,74.0,9.0,11.0,2.0,5.0,5.0,5.0,10.0,1.0,9.0,16.0,5.0,10.0,0.0,0.0,1.0,2.0,83.3,0.0,0.0,0.0,214100.0,10411.0,27400.0,0.0,26446.0,670.0,674.0,Nov-2005,2.0,1.0,8.0,47.3,2.0,11.0,0.0,0.0,11.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
138617606,,28000.0,28000.0,28000.0, 36 months,8.46,883.38,A,A5,Associate,6 years,RENT,412500.0,Verified,Aug-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138617606,,other,Other,100xx,NY,21.96,0.0,May-2004,700.0,704.0,0.0,,,25.0,0.0,50346.0,45.8,49.0,w,23095.38,23095.38,6170.5,6170.5,4904.62,1265.88,0.0,0.0,0.0,Mar-2019,883.38,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,456554.0,2.0,18.0,1.0,3.0,2.0,366662.0,85.0,1.0,2.0,29816.0,69.0,110000.0,0.0,0.0,0.0,5.0,18262.0,59654.0,45.8,0.0,0.0,168.0,171.0,4.0,2.0,0.0,4.0,,17.0,,0.0,5.0,5.0,6.0,6.0,40.0,6.0,6.0,5.0,25.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,547004.0,456554.0,110000.0,374623.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76301611,,20000.0,20000.0,20000.0, 60 months,21.97,552.04,E,E4,Merchant advisor,4 years,MORTGAGE,70000.0,Not Verified,Apr-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76301611,,debt_consolidation,Debt consolidation,601xx,IL,12.27,0.0,Oct-2005,705.0,709.0,5.0,29.0,,13.0,0.0,7216.0,29.6,17.0,w,0.0,0.0,4190.96,4190.96,960.43,1775.36,27.6,1427.57,256.9626,Sep-2016,1131.68,,Jul-2018,514.0,510.0,0.0,29.0,1.0,Individual,,,,0.0,0.0,213203.0,3.0,3.0,1.0,1.0,6.0,26721.0,87.0,3.0,3.0,1272.0,61.0,24400.0,4.0,0.0,19.0,5.0,19382.0,12208.0,15.8,0.0,0.0,125.0,118.0,1.0,1.0,1.0,1.0,,1.0,,1.0,3.0,5.0,6.0,7.0,6.0,9.0,10.0,5.0,13.0,0.0,0.0,0.0,5.0,94.1,0.0,0.0,0.0,236890.0,33937.0,14500.0,30841.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
138634552,,4000.0,4000.0,4000.0, 36 months,16.14,140.91,C,C4,,,RENT,9804.0,Verified,Aug-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138634552,,debt_consolidation,Debt consolidation,553xx,MN,0.0,0.0,May-2004,770.0,774.0,1.0,,,5.0,0.0,0.0,0.0,11.0,w,3365.06,3365.06,955.89,955.89,634.94,320.95,0.0,0.0,0.0,Mar-2019,140.91,Apr-2019,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,13400.0,0.0,1.0,1.0,1.0,0.0,9000.0,0.0,0.0,0.0,,130.0,1.0,1.0,2.0,69.0,,1.0,,0.0,0.0,0.0,3.0,3.0,0.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,13400.0,0.0,9000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134766429,,10000.0,10000.0,10000.0, 60 months,14.52,235.39,C,C3,Fire Alarm Inspector ,10+ years,RENT,75000.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134766429,,medical,Medical expenses,120xx,NY,14.45,0.0,Mar-2010,710.0,714.0,0.0,,82.0,7.0,1.0,5089.0,21.7,10.0,w,8845.17,8845.17,2066.99,2066.99,1154.83,912.16,0.0,0.0,0.0,Mar-2019,435.39,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Joint App,155000.0,8.96,Not Verified,0.0,87.0,33129.0,0.0,2.0,1.0,2.0,8.0,28040.0,88.0,1.0,3.0,2831.0,60.0,23400.0,2.0,0.0,1.0,5.0,4733.0,8411.0,37.7,0.0,0.0,99.0,41.0,10.0,8.0,0.0,10.0,,8.0,,0.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,55427.0,33129.0,13500.0,32027.0,20996.0,650.0,654.0,Mar-2010,0.0,0.0,8.0,29.3,3.0,5.0,0.0,0.0,21.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20809643,,11200.0,11200.0,11200.0, 60 months,13.35,256.85,C,C2,Server,5 years,OWN,34000.0,Source Verified,Jul-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20809643,,debt_consolidation,Debt consolidation,349xx,FL,21.21,0.0,Feb-1996,670.0,674.0,1.0,,,8.0,0.0,6554.0,25.8,10.0,f,0.0,0.0,8695.0,8695.0,3615.23,2549.17,0.0,2530.6,455.5079999965,Jul-2016,256.85,,Mar-2019,614.0,610.0,0.0,,1.0,Individual,,,,0.0,144.0,29893.0,,,,,,,,,,,,25400.0,,,,8.0,3737.0,14863.0,12.1,0.0,0.0,105.0,221.0,11.0,5.0,0.0,13.0,,5.0,,0.0,3.0,7.0,3.0,3.0,2.0,7.0,8.0,7.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,49604.0,29893.0,16900.0,24204.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Apr-2018,ACTIVE,Apr-2018,4015.96,50.06,17.0
115394842,,10500.0,10500.0,10500.0, 36 months,11.99,348.71,B,B5,Lead Radiation Therapist,1 year,MORTGAGE,75000.0,Source Verified,Aug-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115394842,,debt_consolidation,Debt consolidation,336xx,FL,23.84,0.0,Jul-2005,660.0,664.0,0.0,,65.0,16.0,1.0,9783.0,54.7,35.0,f,0.0,0.0,11699.9077289399,11699.91,10500.0,1199.91,0.0,0.0,0.0,Oct-2018,23.76,,Oct-2018,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,65564.0,1.0,7.0,2.0,6.0,3.0,55781.0,88.0,2.0,6.0,790.0,80.0,17900.0,2.0,9.0,0.0,12.0,4098.0,850.0,57.5,0.0,0.0,136.0,138.0,10.0,3.0,4.0,10.0,,14.0,,0.0,2.0,7.0,2.0,2.0,20.0,9.0,11.0,7.0,16.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,81569.0,65564.0,2000.0,63669.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
109952177,,14000.0,14000.0,14000.0, 60 months,14.08,326.34,C,C3,News Writer/Translator,3 years,RENT,62000.0,Not Verified,May-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109952177,,debt_consolidation,Debt consolidation,907xx,CA,10.28,2.0,Jun-2002,680.0,684.0,0.0,15.0,,3.0,0.0,11557.0,51.4,15.0,w,0.0,0.0,16269.5116502384,16269.51,14000.0,2269.51,0.0,0.0,0.0,Aug-2018,11711.7,,Mar-2019,599.0,595.0,0.0,15.0,1.0,Individual,,,,0.0,0.0,14867.0,0.0,1.0,0.0,0.0,62.0,3310.0,17.0,0.0,0.0,6008.0,36.0,22500.0,0.0,0.0,0.0,0.0,4956.0,10943.0,51.4,0.0,0.0,62.0,179.0,48.0,48.0,1.0,55.0,,,15.0,1.0,2.0,2.0,2.0,10.0,1.0,2.0,13.0,2.0,3.0,0.0,0.0,1.0,0.0,86.7,0.0,0.0,0.0,41610.0,14867.0,22500.0,19110.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
129223950,,40000.0,40000.0,40000.0, 36 months,5.31,1204.42,A,A1,Police Officer,10+ years,MORTGAGE,185000.0,Not Verified,Feb-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129223950,,debt_consolidation,Debt consolidation,070xx,NJ,5.88,0.0,Sep-1998,730.0,734.0,0.0,58.0,,9.0,0.0,20557.0,24.6,22.0,w,26283.11,26283.11,15645.66,15645.66,13716.89,1928.77,0.0,0.0,0.0,Mar-2019,1204.42,Apr-2019,Mar-2019,839.0,835.0,0.0,58.0,1.0,Individual,,,,0.0,0.0,346919.0,0.0,1.0,0.0,0.0,41.0,11256.0,49.0,1.0,2.0,13956.0,30.0,83500.0,0.0,0.0,0.0,2.0,43365.0,55435.0,21.4,0.0,0.0,233.0,179.0,10.0,10.0,5.0,10.0,,17.0,,1.0,3.0,5.0,4.0,6.0,7.0,7.0,10.0,5.0,9.0,0.0,0.0,0.0,1.0,95.5,0.0,0.0,0.0,434666.0,31813.0,70500.0,23228.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
70272155,,10000.0,10000.0,10000.0, 36 months,17.27,357.88,D,D2,Research Associate,3 years,RENT,46000.0,Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70272155,,debt_consolidation,,240xx,VA,39.24,1.0,Sep-2006,675.0,679.0,0.0,17.0,,6.0,0.0,15804.0,81.0,14.0,w,0.0,0.0,12887.7625713203,12887.76,10000.0,2887.76,0.0,0.0,0.0,Mar-2019,5.72,,Mar-2019,534.0,530.0,0.0,,1.0,Individual,,,,0.0,0.0,24941.0,0.0,2.0,0.0,0.0,30.0,8914.0,19.0,1.0,2.0,9679.0,37.0,19500.0,0.0,0.0,0.0,3.0,4157.0,3347.0,80.9,0.0,0.0,64.0,113.0,12.0,9.0,0.0,30.0,17.0,21.0,17.0,0.0,2.0,3.0,2.0,7.0,2.0,3.0,11.0,3.0,6.0,0.0,0.0,0.0,2.0,92.9,50.0,0.0,0.0,66787.0,24941.0,17500.0,47064.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68485076,,6000.0,6000.0,6000.0, 36 months,9.8,193.05,B,B3,Partnership Advisor ,< 1 year,RENT,75000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68485076,,debt_consolidation,Debt consolidation,941xx,CA,9.66,0.0,Feb-2007,725.0,729.0,1.0,,,5.0,0.0,6847.0,93.8,11.0,w,0.0,0.0,6642.9199155244,6642.92,6000.0,642.92,0.0,0.0,0.0,May-2017,3583.02,,May-2017,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,13593.0,0.0,2.0,1.0,2.0,9.0,6746.0,44.0,0.0,0.0,6847.0,60.0,7300.0,1.0,0.0,2.0,2.0,3398.0,153.0,97.8,0.0,0.0,23.0,106.0,28.0,9.0,0.0,59.0,,0.0,,0.0,1.0,1.0,1.0,4.0,2.0,3.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,22578.0,13593.0,7000.0,15278.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
91168070,,12000.0,12000.0,12000.0, 60 months,24.49,348.64,E,E3,Recruiter,1 year,RENT,48000.0,Source Verified,Oct-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91168070,,debt_consolidation,Debt consolidation,850xx,AZ,19.23,0.0,Apr-2010,675.0,679.0,0.0,,,26.0,0.0,11680.0,43.4,29.0,w,0.0,0.0,7651.19,7651.19,2229.36,4029.83,0.0,1392.0,125.28,Apr-2018,348.64,,Oct-2018,544.0,540.0,0.0,,1.0,Individual,,,,0.0,0.0,62347.0,1.0,11.0,2.0,4.0,9.0,50667.0,91.0,4.0,12.0,3827.0,75.0,26900.0,0.0,0.0,2.0,16.0,2398.0,8919.0,55.4,0.0,0.0,78.0,32.0,2.0,2.0,0.0,2.0,,8.0,,2.0,8.0,9.0,9.0,10.0,13.0,15.0,16.0,9.0,26.0,0.0,0.0,0.0,6.0,93.1,33.3,0.0,0.0,82644.0,62347.0,20000.0,55744.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
116922768,,35000.0,35000.0,35000.0, 60 months,15.05,833.57,C,C4,Dental Assistant,1 year,MORTGAGE,30000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116922768,,debt_consolidation,Debt consolidation,144xx,NY,61.36,0.0,Aug-2004,770.0,774.0,0.0,,,15.0,0.0,8098.0,14.1,20.0,w,26592.8,26592.8,15808.57,15808.57,8407.2,7401.37,0.0,0.0,0.0,Mar-2019,833.57,Apr-2019,Mar-2019,699.0,695.0,0.0,,1.0,Joint App,180000.0,15.41,Source Verified,0.0,0.0,99191.0,0.0,4.0,1.0,3.0,11.0,91093.0,98.0,1.0,3.0,4054.0,59.0,57300.0,0.0,0.0,0.0,6.0,6613.0,18846.0,17.7,0.0,0.0,156.0,91.0,8.0,8.0,0.0,23.0,,15.0,,0.0,1.0,4.0,3.0,5.0,6.0,11.0,14.0,4.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,171822.0,99191.0,22900.0,114522.0,52916.0,700.0,704.0,Mar-2007,1.0,1.0,20.0,34.3,3.0,20.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
136532105,,16000.0,16000.0,16000.0, 36 months,19.92,593.97,D,D3,Registered Nurse,5 years,MORTGAGE,72000.0,Verified,Jul-2018,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136532105,,debt_consolidation,Debt consolidation,853xx,AZ,15.92,1.0,Oct-2002,660.0,664.0,1.0,4.0,,21.0,0.0,5080.0,12.5,49.0,w,0.0,0.0,1152.53,1152.53,662.19,490.34,0.0,0.0,0.0,Sep-2018,593.97,,Mar-2019,619.0,615.0,0.0,44.0,1.0,Individual,,,,0.0,570.0,357523.0,0.0,2.0,0.0,1.0,13.0,64333.0,100.0,0.0,3.0,4766.0,45.0,40900.0,2.0,1.0,3.0,5.0,17876.0,10610.0,32.7,0.0,0.0,155.0,189.0,18.0,13.0,5.0,18.0,,1.0,42.0,2.0,5.0,7.0,8.0,9.0,18.0,17.0,25.0,7.0,21.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,399905.0,71149.0,15500.0,70241.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
615178,,12000.0,12000.0,12000.0, 36 months,12.23,399.9,C,C1,Platinum Solutions Inc.,< 1 year,MORTGAGE,40500.0,Not Verified,Nov-2010,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=615178,"  Borrower added on 11/14/10 > About Me:<br/><br/>I am 23 years old and have a credit score of 705 as of 11/5. I believe it would be higher if I had a longer credit history. I am financially responsible, hold a steady income, and own my home. In the last seven months of employment since graduation, I have paid off over $6000 in student loan and credit card debt. <br/><br/>About the Loan:<br/><br/>I have been paying Sallie Mae faithfully every month for two years now and only $700 has come off the principal on my student loan of $5000. They estimate that I have another 7 years left to pay it off at their 11.8% interest rate. I would much rather have it paid off in 3 years, while paying off my credit cards as well. <br/><br/>I have four credit cards, two of which are fully paid off. They have a total limit of over $30,000. I have $6500 charged to two of them leftover from when I was in college. Both have the same high interest rates they had when I got them during school (one is around 15% and the other is about 18%).<br/><br/>With this loan, I intend to pay off the Sallie Mae remainder ($4300) and these cards ($6500) in one convenient monthly payment. Any money left over after fees will go into my savings account for emergencies.<br/> Borrower added on 11/15/10 > My Employment:<br/><br/>I am securely employed in a 2.5 year contract. My occupation is ranked as one of the fastest growing through 2018.<br/>",debt_consolidation,Combine Sallie Mae w/ Two Credit Cards,265xx,WV,13.96,0.0,Oct-2004,685.0,689.0,0.0,,,9.0,0.0,13125.0,38.5,10.0,f,0.0,0.0,14397.012588216001,14397.01,12000.0,2397.01,0.0,0.0,0.0,Dec-2013,421.68,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
